X,Y,base_station_user,sector_of_BS_user,sector_user,ModulationType,Power_W_,BS_UEDistance_km_,BS_UEAngle_degrees_,Throughput_Mbps_
672.909121357939,971.452176649834,19,3,57,QPSK,0.0432951590792076,0.95163720566896,78.4554370231914,1242.75328724132
-1169.98739716843,-184.172885993692,14,2,41,16-QAM,0.21316232468837,1.65461204488119,267.68792462269,1228.50528197397
84.2223058543823,-1608.15422358611,8,1,22,16-QAM,0.157565701415212,0.119108327193602,329.530895556732,791.671838321095
-164.244566668013,-1044.51240436119,11,2,32,16-QAM,0.0445076861038015,0.232276893727996,337.207565751168,1258.60977273033
1198.31369182304,1612.87154400567,13,3,39,64-QAM,0.123703423514995,1.69467147495351,283.537629558336,624.414336034951
-104.944905154433,-1341.94753016195,11,2,32,QPSK,0.142748616462408,0.148414508171358,101.371062839933,926.222270892293
-862.748843358346,1273.0282887841,16,2,47,16-QAM,0.0469180097706836,1.22011111519907,328.149469415532,1374.68473571965
-355.58508676924,156.759372378643,2,2,5,QPSK,0.116381750184359,0.502873252286673,139.053994822366,1046.68335783328
-564.707948696613,1934.37519149416,4,3,12,64-QAM,0.0780738388537274,0.798617639826641,28.8825941086288,1264.1436531746
1677.13457941263,-1630.07715967858,13,3,39,QPSK,0.0444978618410066,2.37182646813024,185.080801632592,582.927414673057
-66.3925700186974,-214.706335562519,11,2,32,16-QAM,0.0695363583821584,0.0938932729612472,47.8719789644917,396.892058457533
418.654357822155,-1519.4995092757,7,2,20,QPSK,0.132506424098153,0.592066670778689,142.084424436037,615.606569966557
300.55455990721,1801.43370729177,5,3,15,QPSK,0.178297180316528,0.425048334853854,110.11452599665,1409.4279848108
-1466.09597865049,-1915.63939340393,9,1,25,64-QAM,4.79549200216788e-05,2.07337281674818,39.4737083686732,1312.80015136491
-1557.35244029953,1075.35736663558,15,2,44,64-QAM,0.0151810442041934,2.20242894246643,189.414814764995,657.72649848084
1024.16287181478,1239.96921494652,19,3,57,QPSK,0.241888342855378,1.44838502339945,155.658856619474,925.066796072489
-614.742730882766,1439.52329199585,3,1,7,64-QAM,0.0772836284328423,0.869377507384682,131.575333528399,1122.8256748083
-1592.51802030287,-1605.76823496717,15,3,45,16-QAM,0.196580150260574,2.25216058263588,236.572633865624,162.738345486779
-1285.31042040031,-381.270816854664,10,1,28,64-QAM,0.0907317595973373,1.81770342838958,143.01603904237,277.492533268241
-51.8314088546467,-924.552633394444,11,3,33,16-QAM,0.0533216506297608,0.0733006813591463,22.7876399036572,589.990877794547
-725.654034443575,1173.04640197621,14,1,40,QPSK,0.0019445224606934,1.02622977710086,340.192431811269,377.030544586892
647.948960665346,-258.446371518052,6,3,18,64-QAM,0.222741107733539,0.916338207898483,301.905575886431,136.088722913693
536.939041367575,1602.42712916559,17,2,50,64-QAM,0.0830776273067285,0.759346474469632,251.469914490506,665.450814735909
848.384784710191,-1227.51882680173,19,3,57,QPSK,0.106569879670472,1.19979726864813,126.588060374666,685.059560394341
28.1873502169706,-909.282610732238,8,3,24,QPSK,0.1727074350144,0.0398629329642,212.225572614502,971.072416597328
1336.58979881311,-1368.50364233375,13,2,38,QPSK,0.129246885733327,1.89022342081103,355.291833748591,856.181191012964
-1590.07179836639,-1405.27746327888,10,2,29,16-QAM,0.0270096435937702,2.24870110239673,179.346297063456,358.78605673586
-621.173581549148,1441.84340428703,16,3,48,QPSK,0.213774524219047,0.878472103614675,13.0025959353435,632.653191785011
-1335.0248199277,317.369367103534,10,1,28,16-QAM,0.0031243487087341,1.88801020644646,75.8297476789709,915.602952236701
-754.401846615028,201.483071095748,3,1,7,64-QAM,0.150336753369942,1.06688532296228,298.273483508317,1426.5279522333
943.245717157469,-1370.77203237196,6,1,16,16-QAM,0.0077874780413273,1.33395088585443,312.316396023226,1301.4401155993
-1519.32457206946,1378.70129409605,15,2,44,64-QAM,0.0006487561884124,2.14864941546733,68.425190646046,657.20858300893
-356.126230936025,481.817306134295,2,2,5,64-QAM,0.22912117936162,0.503638545706539,176.019165239584,411.95702955496
850.201539476125,-570.879643278273,7,3,21,QPSK,0.0777293803990165,1.20236654787762,45.9034048387094,883.867040492962
601.947158983161,59.3231996567354,19,2,56,64-QAM,0.238576948414795,0.85128183606594,127.854125424756,279.499146425827
-811.962960265802,-373.40621112497,14,2,41,64-QAM,0.0248350632861562,1.1482890305525,44.973395412465,589.400170297636
1465.81726955686,-1638.65411447595,12,3,36,QPSK,0.0020987957458011,2.07297866256801,238.774584396206,671.358822722878
-1542.04972011796,-1002.03534914275,15,3,45,64-QAM,0.100450637576714,2.18078762804445,182.160757039793,1429.27120973547
-90.223730954187,-1454.78448645899,5,2,14,16-QAM,0.135595617113009,0.127595623963312,180.00223354763,943.725212308994
121.325685087932,-1219.5168580308,2,1,4,64-QAM,0.0274808005267681,0.171580429315561,152.598411268453,1256.48016308328
844.345126678063,-1001.89411556815,6,3,18,16-QAM,0.258767745146629,1.19408432947175,167.132083471839,792.652385827378
-786.994412840358,-313.378493590849,14,2,41,QPSK,0.0063779822130599,1.11297817215068,61.6604664672595,656.306617540893
1431.22393303957,-1740.82510761645,18,2,53,64-QAM,0.0151400960492434,2.02405629689752,90.3518226842771,1359.06780164773
-1165.61426504313,1571.62902942592,10,1,28,16-QAM,0.156305019425608,1.64842750211954,313.96448846534,1254.10286854115
-241.770118821371,1734.99180340668,5,2,14,16-QAM,0.0677195309947392,0.341914581013737,341.298340933148,638.18640236555
-829.217376620997,-27.599902881351,16,2,47,16-QAM,0.243320083658943,1.17269046017285,334.762807155767,444.648415595149
1048.65412785038,-33.8572085628946,6,1,16,64-QAM,0.277396119484365,1.48302088984454,285.74515439826,199.875362633657
-1416.957752023,-622.263512484818,10,3,30,64-QAM,0.18962161115585,2.00388087022063,158.042333127066,1143.44780399245
-48.8473073088339,1561.29141146982,5,1,13,64-QAM,0.0021375896657116,0.0690805244815594,237.716641413454,328.725321602845
-508.037708664875,-499.842151887357,14,3,42,64-QAM,0.146506022598803,0.718473817790818,64.4029565660884,308.22742077276
-376.088902702961,-1501.8318336875,16,1,46,64-QAM,0.177265277008144,0.531870026860542,197.545124053341,413.137727031119
1417.76072407798,1096.09891135446,13,1,37,64-QAM,0.100322625920112,2.00501644419098,245.426250101984,933.226832304536
-686.440482197061,-420.271123471438,16,3,48,QPSK,0.024971190316078,0.970773439685011,177.392514896913,1499.05622890849
-583.420362875384,-995.142477652981,14,3,42,16-QAM,0.0065120855478143,0.825080989743,253.675290040547,677.96421668113
-1354.67101168129,-365.235906300254,15,1,43,16-QAM,0.0089508972987772,1.91579411727337,358.316379394972,953.322332792736
-1610.86538101654,-1559.09948157486,9,2,26,64-QAM,0.0015585207447742,2.27810766899089,234.433226510477,292.187762227535
735.321377544256,-1421.17945661361,17,1,49,64-QAM,0.0109067864119392,1.03990146482595,264.761111062319,480.692894243179
123.473386960075,1724.36553954145,8,1,22,16-QAM,0.081158392389384,0.174617738431079,288.127057089193,873.906054761815
1394.7676167013,1779.05377340784,18,2,53,QPSK,0.231855616784252,1.97249927989777,336.109506985696,168.239342484498
-1574.41093034136,299.911346648675,9,3,27,64-QAM,0.0172170491260107,2.22655329043719,308.586640229497,542.282994292793
-1746.90219905236,-1701.50910973109,15,2,44,64-QAM,0.130583421218373,2.47049278203924,49.0703423969059,1446.0456619663
627.598155655474,-1021.97946390526,17,2,50,QPSK,0.015984807943673,0.887557823448313,296.332590528259,667.833765782051
1515.71708537425,-562.312965791874,12,1,34,64-QAM,0.0703564822106604,2.14354765885688,150.969199609678,1492.57288213754
-1619.58023835564,1255.07733855014,10,2,29,16-QAM,0.208202699172359,2.290432338434,253.901005599545,613.374874888789
1458.64963755282,-1873.82233993382,18,1,52,16-QAM,0.0681382240107574,2.0628421001778,338.012245394495,438.247901726944
-929.567549725311,-1766.57196026239,16,2,47,64-QAM,0.23088796550616,1.31460703596346,209.152932331674,777.30047441306
-186.451505985511,-1277.44278894535,2,2,5,QPSK,0.0225941748011905,0.263682248489598,25.8723616888852,393.803664901298
822.355997418815,586.893115804599,19,1,55,16-QAM,0.114681465669907,1.16298700464854,100.673651731009,730.545166923201
-1023.87343424453,907.657264108052,15,1,43,64-QAM,0.175119969538507,1.44797569686214,81.3459712682529,879.881977207658
192.189846895953,581.575276306109,5,3,15,QPSK,0.229233964269345,0.271797488030665,111.659001022237,300.262765969488
497.079061873417,-182.689153904132,8,3,24,64-QAM,0.172003194833049,0.702975950873081,304.364791528384,1372.34604001772
1491.02001759466,190.411383853405,18,3,54,QPSK,0.0263804722227242,2.10862073065214,231.240021799994,338.206100452743
751.091161752942,-783.015051413532,17,1,49,16-QAM,0.0138704630095541,1.06220330752957,8.05273035878273,1342.41654585794
-52.7862194163558,958.021648190551,8,1,22,16-QAM,0.205756368772359,0.0746509874050124,301.197563576792,725.928167524546
-821.566202813069,-1199.91838405281,14,1,40,QPSK,0.0804227463869967,1.16187006640561,249.277551520117,700.594520948559
-799.498326131342,733.127424550368,4,2,11,QPSK,0.0130367061399971,1.13066137590953,100.49256239279,901.032214190005
34.9357076421202,-1221.05698947321,1,3,3,QPSK,0.0003298275217406,0.0494065515585877,277.858512790833,549.721986531766
857.446578881828,-502.801728774747,17,1,49,QPSK,0.116323699732199,1.21261258086509,140.787190614207,301.98736594051
-816.114595385308,495.654167202879,14,2,41,16-QAM,0.0331479744156179,1.15416032924453,5.14879208943563,1044.3545912795
1572.05775453337,1096.0032603048,12,1,34,QPSK,0.0090128570973797,2.22322539729489,55.640845711104,1448.58634834819
817.787536995336,-1618.62132324837,6,1,16,16-QAM,0.0099556098370604,1.15652622595849,193.670823308738,1138.83382738809
-283.004532221483,1675.18858871048,1,2,2,64-QAM,0.0615533991005263,0.400228847680675,304.11770137795,350.794948930714
893.308057978057,1078.47237790048,6,1,16,16-QAM,0.20062294855412,1.26332837096974,279.868292183474,730.149675094395
-500.447754309145,-43.4133399547802,4,3,12,16-QAM,0.181068311388384,0.707740001403151,297.602354833019,1413.42310810082
-1646.15944070491,-241.187282634237,10,2,29,64-QAM,0.0973193024298082,2.3280210068734,323.992383914952,558.683102936508
-746.549092130854,-198.764682818053,3,1,7,16-QAM,0.011533236593808,1.05577985106877,44.2975183451254,267.874734734175
-1490.24388111651,-744.073555939513,9,1,25,64-QAM,0.0002070052330947,2.10752310791848,336.10718949392,1286.70222652
-121.870571515372,40.914258305387,5,2,14,16-QAM,0.014690660160665,0.1723510150912,80.3780443334601,789.105711750934
-1179.35401490878,49.7011746161122,9,3,27,64-QAM,0.253520063767528,1.66785844272315,331.899892806199,527.277464393958
9.62934671832272,1241.2292065119,1,1,1,16-QAM,0.17239031197535,0.0136179527258448,292.674485967152,589.628291630822
-1323.01183315364,1152.71078903705,15,3,45,16-QAM,0.102864883738228,1.87102127762596,304.617361262977,1087.10867276869
618.135091735907,568.264938163481,17,2,50,64-QAM,0.0206072995752316,0.874175030111657,63.443015583357,460.849785370119
-1627.14225270504,-463.486998506477,10,2,29,16-QAM,0.258283336026586,2.30112664168578,58.5178601484891,189.370187275705
-47.4632291409494,1217.74762377142,5,2,14,QPSK,0.0007334778967113,0.0671231423651525,167.084005064791,877.353016406972
1381.07503529864,135.33735645754,13,2,38,QPSK,0.0138137696688375,1.95313504557423,277.778073092234,1393.968821127
-564.22759582449,-571.75439922288,4,1,10,16-QAM,0.149754599435145,0.797938318280159,279.17615474954,1198.29197325161
794.479112689865,1712.52610492219,6,1,16,64-QAM,0.0003857484406154,1.12356313618815,140.930927059077,235.889063713565
1384.21997964977,1467.66782094229,13,2,38,64-QAM,0.263567027577163,1.95758266852852,3.91660046996219,452.612476809095
690.752663236187,202.632992267615,17,3,51,QPSK,0.19253789851405,0.976871784593951,315.536709264654,1289.2239816655
422.970854642118,483.447997217615,8,3,24,64-QAM,0.0805087606770146,0.598171119123422,274.10945479606,1385.36091451095
-658.591539740125,345.871176590608,4,3,12,64-QAM,0.0379756693313522,0.931389087564665,140.417315265576,1430.5493692031
1503.21170905104,-1126.9670404024,13,1,37,16-QAM,0.0245916369638866,2.12586238605802,29.5709892035993,134.078808149134
-587.81895061371,-763.88914883661,14,3,42,64-QAM,0.123158243712313,0.831301532177829,306.02985660026,1189.51920468582
-889.470195589695,-105.030177121641,16,2,47,QPSK,0.178051307149195,1.2579008139296,65.8157686925295,205.949721351298
-752.861431144839,-1038.6444200895,14,2,41,QPSK,7.13558679917058e-05,1.06470684651265,24.734799150575,976.025673526624
-1795.26735652124,1344.83234615248,15,2,44,16-QAM,0.0975629500505761,2.53889144367803,325.084634104821,783.183959998285
33.3181549951964,-1177.36086456103,2,3,6,16-QAM,0.0681051475081101,0.0471189866674557,315.314478181598,536.021032745272
117.564930688021,-1056.37575436926,2,1,4,64-QAM,0.054623260670469,0.166261919438452,177.082945170096,653.564135373612
1540.33321684687,-1270.7716947855,13,1,37,16-QAM,0.276046107784001,2.17836012583862,188.280737094476,552.067314910338
-1575.28374005702,-1049.60952952599,10,3,30,16-QAM,0.038690774134897,2.22778762977445,110.653675900545,1495.19777878356
410.390285725356,-241.808194649288,7,2,20,16-QAM,0.0845800323878431,0.580379507938968,263.840887932747,1419.94465132994
-258.775122129831,-725.618289605096,11,2,32,64-QAM,0.151057157925453,0.365963287320761,150.737600204333,893.825586546865
-576.112092687904,1651.86590363982,3,3,9,64-QAM,0.205548113899831,0.81474553492638,60.1361262632005,280.090065665595
-1476.12356518542,-263.130985138181,15,1,43,16-QAM,0.002591580620986,2.08755396562375,162.29108170687,1356.10145329992
-592.385427580851,-1215.98901223753,4,3,12,64-QAM,0.083699920144401,0.837759505837024,74.04902614551,1378.83116944013
-840.056581423694,1580.03521568715,3,2,8,16-QAM,0.0021724137280868,1.18801941061017,303.630482010265,1155.40146327909
-1458.97479507654,1870.74673965442,10,1,28,16-QAM,0.0037012044754051,2.06330194235775,340.549580095072,966.148325776405
-3.74200181065453,-229.494021251637,8,3,24,16-QAM,0.0044473451848985,0.0052919897110523,240.971192065309,1453.72721889001
346.654644512075,-1502.15618940443,1,3,3,QPSK,0.0037920163160148,0.4902436997286,152.515979942096,1255.80801067022
1892.19565611599,-931.564226532572,18,3,54,QPSK,0.153457255415354,2.67596875954269,206.658032392204,702.4073985582
-1717.50479580969,-346.567517046741,10,2,29,64-QAM,0.0445199184231086,2.42891857567489,82.3383866494752,1039.28426504998
-117.123710748007,376.358188173058,8,2,23,16-QAM,0.0709273065291615,0.165637940215295,292.924920427733,1145.48814497312
-1383.3027876756,-915.461148117568,15,3,45,64-QAM,0.021345793736851,1.95628556319934,91.3001569470257,936.408805990988
1583.2384703193,407.216594523759,12,1,34,16-QAM,0.120088742355809,2.23903731719638,18.6945001845777,393.884671464189
1342.01539119789,828.029740167594,13,3,39,16-QAM,0.196646984211689,1.89789636714549,211.239478200535,285.009476260916
1482.44428406171,-1072.58753821778,18,3,54,QPSK,0.169631809611004,2.09649281198254,117.148016921103,576.748475947868
